8.288704e-01 2.153404e-01
4.581849e-01 1.393255e-01
2.254813e-01 4.719280e-02
1.462140e-01 3.691040e-02
1.481565e-01 1.068956e-01
1.053705e-01 7.224757e-02
4.844274e-02 4.847412e-02
7.203265e-02 4.103137e-02
6.551447e-02 3.756060e-02
4.546776e-02 2.841137e-02
2.078499e-02 9.593013e-03
4.146125e-02 2.136193e-02
2.186191e-02 1.995861e-02
2.421012e-02 1.946018e-02
2.985124e-02 1.897349e-02
1.154779e-02 1.495598e-02
2.220181e-02 1.494478e-02
6.869053e-03 2.409554e-03
1.691694e-02 1.206418e-02
4.530576e-03 2.858307e-03
7.641116e-03 1.075588e-02
7.316708e-03 8.613396e-03
9.567998e-03 7.697559e-03
7.322668e-03 1.182460e-02
1.058827e-02 1.390823e-02
7.314072e-03 1.576747e-02
3.148115e-03 9.872013e-03
7.679922e-03 1.005590e-02
1.071548e-02 9.987552e-03
3.495673e-03 1.749751e-02
1.014388e-02 1.138662e-02
4.595674e-03 9.972563e-03
7.897954e-03 1.156809e-02
8.704465e-03 1.409585e-02
8.067919e-03 1.697081e-02
1.178641e-02 1.122651e-03
7.400534e-04 1.979194e-02
1.323277e-02 5.009119e-03
5.999920e-03 1.152334e-02
1.188417e-02 7.801690e-03
6.428553e-03 8.854069e-03
7.935162e-03 2.183847e-02
1.014630e-02 8.638184e-03
1.007556e-02 2.115660e-02
1.744497e-02 4.788923e-03
3.412108e-03 1.539851e-02
1.394601e-02 7.767998e-03
1.120563e-03 7.707808e-03
8.804777e-03 1.136538e-02
5.873687e-03 3.791630e-03
1.074741e-02 1.793134e-02
3.642599e-03 1.721640e-02
1.031845e-02 1.924495e-02
1.410497e-02 1.054808e-02
2.933453e-03 1.194962e-02
1.120608e-02 8.153674e-03
2.094268e-03 5.097437e-03
9.145883e-03 1.219532e-02
5.554742e-03 9.899323e-03
1.094724e-02 1.159696e-02
7.506901e-03 1.750171e-02
3.482270e-03 5.578296e-03
1.361769e-02 1.340213e-02
4.029190e-03 5.593961e-03
8.333920e-03 1.329740e-02
3.296461e-03 6.929493e-03
9.671412e-03 8.376359e-03
2.494468e-03 7.167600e-03
1.145240e-02 6.311752e-03
9.902386e-03 1.071851e-02
4.874619e-03 6.916004e-03
1.314165e-02 1.016769e-02
4.576137e-03 1.034713e-02
1.283256e-02 1.334947e-02
6.469075e-03 8.374356e-03
1.068102e-02 8.466955e-03
1.346792e-03 7.491790e-03
4.077104e-03 9.597610e-03
1.076884e-02 3.245892e-03
7.220450e-03 1.084920e-02
1.432584e-02 4.008484e-03
4.949135e-03 1.596481e-02
1.200314e-02 1.046397e-02
5.019195e-03 1.525117e-02
8.156373e-03 1.748369e-02
1.014629e-02 1.300043e-02
4.664414e-03 9.050268e-03
1.146706e-02 6.406915e-03
1.109433e-02 9.024165e-03
8.607241e-03 7.918235e-03
6.099998e-03 2.137014e-02
1.016728e-02 1.580700e-02
3.706405e-03 1.754511e-02
6.234075e-03 1.273354e-02
8.999631e-03 1.671412e-02
8.277581e-03 3.992629e-03
9.668426e-03 1.583675e-02
1.192133e-02 7.855895e-03
4.469699e-03 9.222710e-03
6.285760e-03 1.695470e-02
8.927334e-03 1.377443e-02
1.030765e-02 1.121019e-02
3.308934e-03 8.144437e-03
1.174448e-02 1.361645e-02
7.680654e-03 1.862011e-02
7.787666e-03 1.737200e-02
6.085093e-03 1.371542e-02
5.829595e-03 1.161878e-02
6.676283e-03 1.431087e-02
6.783926e-03 9.237912e-03
7.980729e-03 6.586816e-03
9.882720e-03 1.323616e-02
1.169015e-02 9.531158e-03
4.402534e-03 1.906968e-02
7.254138e-03 1.331781e-02
7.277067e-03 1.640618e-02
7.806414e-03 1.107695e-02
7.888712e-03 1.250761e-02
7.490733e-03 9.311693e-03
8.333642e-03 1.101729e-02
4.982944e-03 9.754740e-03
1.213458e-02 3.403822e-03
3.379076e-03 1.527030e-02
5.081267e-03 5.454329e-03
5.585623e-03 1.416143e-02
5.829379e-03 1.076034e-02
5.359173e-03 1.231466e-02
5.080855e-03 8.813482e-03
1.088363e-02 9.916606e-03
7.944990e-03 9.753437e-03
6.851350e-03 3.339887e-03
4.560903e-03 7.383783e-03
3.609126e-03 3.592930e-03
5.071174e-03 1.436375e-02
7.037605e-03 6.905450e-03
7.012611e-03 1.652791e-02
7.438714e-03 5.344690e-03
1.126335e-02 1.106169e-02
3.208560e-03 7.621648e-03
3.494132e-03 5.335696e-03
6.104987e-03 3.638921e-03
3.650712e-03 8.034020e-03
3.000789e-03 1.109624e-02
6.560862e-03 4.718191e-03
8.922603e-03 1.322176e-02
5.581494e-03 1.162032e-03
1.004890e-02 7.868806e-03
4.631483e-03 6.678426e-03
2.754646e-03 5.759946e-03
3.991689e-03 3.263592e-03
4.483738e-03 7.377312e-03
1.943024e-03 7.162692e-03
9.955276e-03 3.694007e-03
1.086252e-02 5.611146e-03
8.523160e-03 2.334847e-03
9.252933e-03 7.536152e-03
6.103794e-03 3.812869e-03
2.850193e-03 5.818744e-03
1.518788e-03 3.788351e-03
5.185936e-03 4.614600e-03
6.070556e-03 7.919405e-03
4.524468e-03 6.248296e-03
7.779590e-03 4.434290e-03
4.857208e-03 3.437856e-03
4.477532e-03 1.685211e-03
4.459597e-03 4.994040e-03
5.618292e-03 4.300114e-03
3.383266e-03 2.327295e-03
9.269116e-03 5.933730e-03
5.737508e-03 2.536698e-03
5.824835e-03 7.622950e-03
