3.228117e+02 1.908907e-03
3.228173e+02 2.392862e-03
3.228227e+02 3.774619e-03
3.228279e+02 4.994862e-03
3.228325e+02 5.974998e-03
3.228381e+02 6.716627e-03
3.228430e+02 7.689029e-03
3.228477e+02 8.601984e-03
3.228526e+02 9.564462e-03
3.228559e+02 1.131713e-02
3.228598e+02 1.251594e-02
3.228636e+02 1.427153e-02
3.228672e+02 1.609336e-02
3.228714e+02 1.800883e-02
3.228750e+02 1.968605e-02
3.228787e+02 2.126509e-02
3.228811e+02 2.286314e-02
3.228845e+02 2.418169e-02
3.228871e+02 2.585935e-02
3.228896e+02 2.728370e-02
3.228924e+02 2.876930e-02
3.228934e+02 2.973468e-02
3.228949e+02 3.050165e-02
3.228949e+02 3.101292e-02
3.228959e+02 3.121701e-02
3.228956e+02 3.166792e-02
3.228956e+02 3.127192e-02
3.228961e+02 3.173068e-02
3.228954e+02 3.148524e-02
3.228963e+02 3.162951e-02
3.228954e+02 3.142544e-02
3.228960e+02 3.178274e-02
3.228955e+02 3.178299e-02
3.228960e+02 3.151466e-02
3.228958e+02 3.192044e-02
3.228956e+02 3.155244e-02
3.228962e+02 3.186960e-02
3.228952e+02 3.174655e-02
3.228962e+02 3.172486e-02
3.228955e+02 3.178143e-02
3.228960e+02 3.172774e-02
3.228956e+02 3.212332e-02
3.228958e+02 3.169426e-02
3.228960e+02 3.207025e-02
3.228954e+02 3.180287e-02
3.228962e+02 3.195907e-02
3.228953e+02 3.187773e-02
3.228962e+02 3.199217e-02
3.228955e+02 3.204642e-02
3.228960e+02 3.178512e-02
3.228956e+02 3.230683e-02
3.228959e+02 3.186497e-02
3.228960e+02 3.231454e-02
3.228953e+02 3.193110e-02
3.228963e+02 3.210811e-02
3.228954e+02 3.217342e-02
3.228960e+02 3.210460e-02
3.228956e+02 3.231282e-02
3.228958e+02 3.199041e-02
3.228958e+02 3.252387e-02
3.228957e+02 3.197584e-02
3.228959e+02 3.240827e-02
3.228953e+02 3.216512e-02
3.228964e+02 3.231402e-02
3.228955e+02 3.235333e-02
3.228959e+02 3.212342e-02
3.228955e+02 3.261013e-02
3.228960e+02 3.217605e-02
3.228958e+02 3.271499e-02
3.228957e+02 3.214557e-02
3.228960e+02 3.257474e-02
3.228955e+02 3.241795e-02
3.228960e+02 3.240514e-02
3.228957e+02 3.264715e-02
3.228958e+02 3.225292e-02
3.228957e+02 3.285126e-02
3.228959e+02 3.235216e-02
3.228958e+02 3.272105e-02
3.228954e+02 3.240892e-02
3.228962e+02 3.273665e-02
3.228955e+02 3.271291e-02
3.228961e+02 3.239373e-02
3.228956e+02 3.282773e-02
3.228958e+02 3.256964e-02
3.228957e+02 3.299239e-02
3.228958e+02 3.250999e-02
3.228958e+02 3.291369e-02
3.228955e+02 3.262912e-02
3.228962e+02 3.277596e-02
3.228955e+02 3.306041e-02
3.228959e+02 3.252987e-02
3.228958e+02 3.302315e-02
3.228959e+02 3.278666e-02
3.228956e+02 3.303691e-02
3.228958e+02 3.262844e-02
3.228960e+02 3.313004e-02
3.228955e+02 3.298749e-02
3.228961e+02 3.272367e-02
3.228955e+02 3.335101e-02
3.228959e+02 3.260469e-02
3.228956e+02 3.333409e-02
3.228960e+02 3.284500e-02
3.228956e+02 3.335069e-02
3.228958e+02 3.280693e-02
3.228959e+02 3.316355e-02
3.228956e+02 3.329976e-02
3.228959e+02 3.283130e-02
3.228957e+02 3.347265e-02
3.228960e+02 3.291398e-02
3.228955e+02 3.340495e-02
3.228958e+02 3.299857e-02
3.228959e+02 3.348667e-02
3.228959e+02 3.306919e-02
3.228957e+02 3.324728e-02
3.228956e+02 3.354668e-02
3.228958e+02 3.295817e-02
3.228958e+02 3.361401e-02
3.228961e+02 3.318665e-02
3.228954e+02 3.360037e-02
3.228959e+02 3.311835e-02
3.228958e+02 3.352402e-02
3.228958e+02 3.351068e-02
3.228958e+02 3.325649e-02
3.228958e+02 3.374094e-02
3.228959e+02 3.315241e-02
3.228955e+02 3.371328e-02
3.228958e+02 3.335181e-02
3.228958e+02 3.378562e-02
3.228960e+02 3.327195e-02
3.228957e+02 3.369514e-02
3.228957e+02 3.376623e-02
3.228958e+02 3.331851e-02
3.228955e+02 3.394381e-02
3.228962e+02 3.333445e-02
3.228956e+02 3.383093e-02
3.228958e+02 3.354300e-02
3.228958e+02 3.388165e-02
3.228959e+02 3.368426e-02
3.228957e+02 3.361382e-02
3.228958e+02 3.402640e-02
3.228959e+02 3.343969e-02
3.228953e+02 3.416050e-02
3.228962e+02 3.352923e-02
3.228957e+02 3.400979e-02
3.228959e+02 3.364658e-02
3.228957e+02 3.400850e-02
3.228960e+02 3.392781e-02
3.228956e+02 3.370239e-02
3.228956e+02 3.424253e-02
3.228961e+02 3.361185e-02
3.228954e+02 3.422240e-02
3.228960e+02 3.375990e-02
3.228956e+02 3.417408e-02
3.228961e+02 3.386791e-02
3.228954e+02 3.411900e-02
3.228962e+02 3.420903e-02
3.228957e+02 3.375455e-02
3.228955e+02 3.443607e-02
3.228961e+02 3.381204e-02
3.228956e+02 3.425430e-02
3.228961e+02 3.402536e-02
3.228956e+02 3.433018e-02
3.228960e+02 3.409088e-02
3.228955e+02 3.411520e-02
3.228960e+02 3.440986e-02
3.228958e+02 3.400234e-02
3.228955e+02 3.446202e-02
3.228960e+02 3.396151e-02
3.228957e+02 3.444518e-02
3.228961e+02 3.427775e-02
3.228955e+02 3.436214e-02
3.228962e+02 3.435491e-02
3.228955e+02 3.416829e-02
3.228958e+02 3.462260e-02
3.228959e+02 3.416109e-02
3.228954e+02 3.465443e-02
3.228963e+02 3.416478e-02
3.228956e+02 3.455761e-02
3.228960e+02 3.442814e-02
3.228954e+02 3.443324e-02
3.228962e+02 3.461552e-02
3.228956e+02 3.431215e-02
3.228956e+02 3.476819e-02
3.228960e+02 3.421902e-02
3.228954e+02 3.484617e-02
3.228963e+02 3.439045e-02
3.228955e+02 3.469927e-02
3.228961e+02 3.462297e-02
3.228954e+02 3.445278e-02
3.228962e+02 3.492351e-02
3.228958e+02 3.439022e-02
3.228953e+02 3.492517e-02
3.228962e+02 3.445192e-02
3.228955e+02 3.490847e-02
3.228962e+02 3.459328e-02
3.228954e+02 3.478183e-02
3.228961e+02 3.476340e-02
3.228956e+02 3.474699e-02
3.228958e+02 3.489976e-02
3.228959e+02 3.457263e-02
3.228954e+02 3.509354e-02
3.228963e+02 3.470517e-02
3.228956e+02 3.491593e-02
3.228961e+02 3.487376e-02
3.228953e+02 3.471652e-02
3.228963e+02 3.512880e-02
3.228957e+02 3.473183e-02
3.228956e+02 3.510812e-02
3.228960e+02 3.476437e-02
3.228955e+02 3.517518e-02
3.228963e+02 3.485151e-02
3.228954e+02 3.512362e-02
3.228962e+02 3.502998e-02
3.228955e+02 3.500702e-02
3.228960e+02 3.505472e-02
3.228957e+02 3.487198e-02
3.228957e+02 3.535213e-02
3.228962e+02 3.495228e-02
3.228953e+02 3.521807e-02
3.228963e+02 3.500904e-02
3.228953e+02 3.511799e-02
3.228964e+02 3.534643e-02
3.228955e+02 3.506086e-02
3.228959e+02 3.534331e-02
3.228958e+02 3.497147e-02
3.228956e+02 3.549278e-02
3.228963e+02 3.514234e-02
3.228952e+02 3.531677e-02
3.228965e+02 3.520478e-02
3.228953e+02 3.512279e-02
3.228960e+02 3.544162e-02
3.228956e+02 3.524633e-02
3.228958e+02 3.553515e-02
3.228960e+02 3.522157e-02
3.228953e+02 3.553406e-02
3.228963e+02 3.526549e-02
3.228956e+02 3.545985e-02
3.228963e+02 3.540714e-02
3.228954e+02 3.524674e-02
3.228961e+02 3.547678e-02
3.228955e+02 3.531995e-02
3.228958e+02 3.566542e-02
3.228961e+02 3.552152e-02
3.228951e+02 3.561061e-02
3.228966e+02 3.553540e-02
3.228955e+02 3.545945e-02
3.228962e+02 3.558439e-02
3.228957e+02 3.543414e-02
3.228960e+02 3.559502e-02
3.228957e+02 3.542188e-02
3.228956e+02 3.570204e-02
3.228959e+02 3.571280e-02
3.228952e+02 3.569208e-02
3.228966e+02 3.565842e-02
3.228954e+02 3.570207e-02
3.228962e+02 3.576655e-02
